N,P,K,temperature,humidity,ph,rainfall,label
77,59,39,27.75744681,79.19978589,5.46052917,250.9573321,rice
77,61,36,20.34130179,82.71336972,6.76377875,175.44988165,rice
78,33,39,25.68410341,84.00691038,6.64720503,261.41457223,rice
78,35,44,26.54348085,84.67353597,7.07265562,183.6222657,rice
78,38,44,23.47187275,81.91367001,5.16702883,232.0640807,rice
78,39,43,20.34740908,79.85890657,6.95102354,172.35862958,rice
78,40,38,26.46428311,83.85642678,7.54987368,248.2256491,rice
78,41,41,22.52283279,81.12060879,6.31055185,279.26230357,rice
78,42,42,20.13017482,81.60487287,7.62847289,262.7173405,rice
78,43,39,26.89907396,83.09324159,6.25230952,193.79789159,rice
78,43,42,21.32376327,83.00320459,7.28373662,192.3197536,rice
78,44,38,26.35091729,88.07505228,5.44050341,175.22809139,rice
78,44,38,25.95976301,83.33501825,6.93324784,304.92030466,rice
78,45,37,19.96569707,81.40011117,6.8451194,222.44532956,rice
78,45,39,21.25203715,79.04327437,6.4360457,213.20854315,rice
78,57,37,24.72020322,81.2313011,6.80229057,261.24567323,rice
78,58,44,26.80079604,80.88684822,5.10868179,284.4364567,rice
78,62,37,25.37187792,76.73163631,6.96435901,241.51160867,rice
79,36,37,20.59580846,78.04649115,5.58621412,204.82711468,rice
79,39,35,25.16574876,88.34903898,7.72716135,216.3368052,rice
79,39,47,27.16081058,88.61000262,7.03127246,215.59069344,rice
79,40,42,20.42461385,78.21430813,6.58967746,270.44148333,rice
79,41,35,21.03517987,85.19550916,7.30284785,155.02161018,rice
79,41,38,25.40514729,86.89228454,6.51451524,269.90356389,rice
79,42,37,24.87300744,82.84022551,6.58791871,295.6094492,rice
79,43,34,26.36635876,81.40925061,7.65549905,199.59354595,rice
79,43,39,21.66628296,80.70960551,7.06277902,210.8142087,rice
79,44,43,19.55792348,83.66342963,5.52408829,288.93854072,rice
79,48,42,26.01447721,78.69070139,6.08444687,198.28202662,rice
80,37,38,28.49219581,81.78175629,5.90426299,222.74878312,rice
80,37,39,27.98662815,88.12506643,6.93173517,147.53006116,rice
80,40,40,21.06797113,82.1691264,7.74626647,191.64082207,rice
80,41,46,20.95863508,80.77648493,5.8574446,282.56177351,rice
80,42,47,19.80054458,81.88330486,6.16795589,270.36518252,rice
80,43,39,26.68941115,82.52534683,7.35033901,213.65654974,rice
80,44,39,21.47339104,78.45499579,5.52276757,230.47457283,rice
80,50,42,25.0513904,88.8924035,5.67026326,222.21001916,rice
80,53,39,23.71460614,80.52936582,6.51038023,214.13249713,rice
80,57,47,27.279917,80.81379037,5.33055617,331.35575527,rice
80,61,33,24.25352338,75.44049075,7.20473447,169.34967855,rice
80,62,39,26.85621441,82.80047112,6.93255188,221.93775912,rice
81,36,41,21.9120585,84.84452606,7.90456282,176.3295253,rice
81,39,34,23.55528421,88.09260623,7.67411022,171.68579002,rice
81,40,42,21.05094816,81.48607645,7.44376717,171.36644894,rice
81,41,38,22.67846116,83.72874389,7.52408008,200.9133156,rice
81,44,37,24.04808363,84.34731603,7.06915161,283.48404459,rice
81,45,35,26.52872817,80.12267476,6.15837697,218.9163567,rice
81,45,39,23.58472737,76.08345434,7.38102408,235.74311903,rice
81,46,37,22.42165551,79.97400246,7.354048,168.22553507,rice
81,48,36,22.36929619,82.6621896,6.18939052,240.95624552,rice
81,51,38,20.99770296,85.16095717,6.00050106,206.12676226,rice
81,53,42,23.67575393,81.03569343,5.17782304,233.7034975,rice
81,62,46,26.33799025,80.43380591,4.72428886,292.86213022,rice
82,31,39,27.89568326,88.84985389,7.52286938,144.06337533,rice
82,38,34,24.05413098,78.38381952,5.54853875,197.16556065,rice
82,39,35,26.69302919,86.64171898,7.13266754,242.05749291,rice
82,40,40,23.83067496,84.81360127,6.27147884,298.5601175,rice
82,40,46,18.19709282,85.70012472,8.07709618,261.98510175,rice
82,43,38,23.28617173,81.43321641,5.10558836,242.3170629,rice
82,45,37,26.21554481,81.06627409,6.4717424,246.75006629,rice
82,53,46,26.88458724,81.16201455,5.79477647,272.7893503,rice
82,56,45,25.17067324,87.16823886,5.67891518,257.61691876,rice
83,41,43,21.0525355,82.67839517,6.25402845,233.1075816,rice
83,42,33,24.11060097,80.34503571,7.46056438,187.97036374,rice
83,44,30,25.7163454,83.28236655,6.43101113,266.89259984,rice
83,46,34,27.09941555,76.40936815,5.89119053,195.56392382,rice
83,53,48,23.55250706,83.02134643,5.59066469,159.84524672,rice
83,58,45,25.75528612,83.51827127,5.87534575,245.6626799,rice
83,59,39,25.34958427,80.15533669,7.17182911,199.43639249,rice
83,60,36,25.59704938,80.14509262,6.90398599,200.834898,rice
83,63,37,25.78367349,84.86264318,6.98307361,169.11141959,rice
84,39,40,23.44033299,79.8825267,5.4939572,279.95375589,rice
84,40,37,25.25175138,84.91710542,5.8909019,191.61416266,rice
84,40,37,25.50744765,79.03668887,5.76634002,215.04661404,rice
84,42,39,20.18409179,80.67549625,6.85823536,231.84176933,rice
84,42,39,27.4984022,83.9169802,6.44279534,262.93885345,rice
84,42,40,24.71634956,79.8485495,4.79199243,213.97770348,rice
84,49,42,26.34870989,87.64657801,6.54277658,261.21072764,rice
84,50,44,25.48591986,81.40633547,5.93534441,182.6549356,rice
84,51,35,22.30157427,80.64416466,6.0433049,197.9791215,rice
84,51,41,25.84690291,79.50449732,6.19095254,193.46870814,rice
84,53,42,23.42785528,80.55563178,6.94966461,188.57397706,rice
84,53,49,24.70648241,85.26530022,7.98026989,276.68717931,rice
84,55,46,27.22176751,86.79422982,7.62019281,270.14969829,rice
84,62,31,25.06020291,80.63927053,7.04656723,192.56177868,rice
85,33,34,25.55740416,79.51966998,6.59102107,239.03616986,rice
85,34,38,23.56916154,77.82593468,6.72283413,261.60965237,rice
85,35,40,26.11850764,87.31368592,6.37213219,175.15178726,rice
85,37,39,24.52783742,82.73685569,6.36413497,224.6757231,rice
85,38,41,21.58711777,82.7883708,6.24905066,276.6552459,rice
85,45,40,21.15366161,84.88717305,6.79666654,176.38672941,rice
85,48,40,22.63611514,83.23917881,7.42066183,198.50932822,rice
85,50,47,27.00235389,85.47198685,5.79883755,191.53437688,rice
85,52,45,26.31355498,82.36698992,7.2242855,265.5355937,rice
85,53,46,26.59587944,81.97653676,6.87876225,272.28906686,rice
85,57,40,22.7254286,82.68182675,4.92990254,227.57523262,rice
85,58,41,21.77046169,80.31964408,7.03809636,226.6555374,rice
86,30,40,24.35343851,81.39086617,7.05972123,165.97374331,rice
86,35,36,23.25662565,79.82838178,6.52332931,292.66448092,rice
86,35,39,23.11827082,86.20521661,6.23414428,190.06544347,rice
86,38,39,19.83523247,85.18846311,6.22583284,325.48066723,rice
86,47,37,24.61380024,81.41447132,7.11982445,261.66559901,rice
86,55,38,26.76560103,84.73163776,6.71375646,208.64711204,rice
86,58,46,23.91944586,87.25499207,6.05922821,184.36191601,rice
86,59,35,25.78720567,82.11124033,6.94663637,243.5120414,rice
87,42,40,23.7464839,83.76536274,7.10314928,206.71007493,rice
87,42,42,20.8695362,80.75147133,6.28467577,184.27140182,rice
87,47,38,21.42163887,84.85739074,7.00847823,196.94898943,rice
87,50,40,27.66911707,81.13803744,7.44241308,247.59750555,rice
87,53,40,26.76624212,84.83227074,5.71789835,291.5956459,rice
87,54,39,20.88610138,75.59665263,7.14211975,269.44186405,rice
88,31,40,22.58073185,84.36223137,6.82698746,222.29223976,rice
88,33,38,23.32200493,86.88732421,5.98052744,220.30516278,rice
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618,rice
88,35,40,24.73662532,87.33579434,6.78958537,239.5172011,rice
88,38,33,26.59830426,77.26535004,5.63637667,201.19758962,rice
88,44,45,23.53025063,80.67728251,7.24861387,223.59445335,rice
88,46,42,22.68319059,83.46358271,6.60499348,194.2651719,rice
88,48,38,24.98761314,86.12906697,7.8802594,239.33784832,rice
88,50,44,25.44944677,85.40408848,7.97010424,262.00237915,rice
88,54,42,22.47336657,80.31335006,6.95563864,182.85160394,rice
88,54,44,25.7354293,83.88266234,6.14941061,233.1321372,rice
88,55,45,24.63544858,80.41363018,7.73036782,253.7202781,rice
88,57,37,27.08405356,83.70400704,7.19809869,265.8837224,rice
88,60,40,20.148246,77.27400996,6.62472226,261.65375289,rice
89,41,39,22.8882148,79.6525763,7.93075949,257.44190367,rice
89,43,31,22.96670894,78.710472,6.52033773,160.23582572,rice
89,45,36,21.32504158,80.47476396,6.44247538,185.4974732,rice
89,49,40,26.65330539,79.06661499,5.32733431,288.39072458,rice
89,50,38,26.51224657,81.12372159,6.9712392,177.49070265,rice
89,51,39,26.48199467,84.42165051,6.04062948,201.65581889,rice
89,51,41,27.30322959,78.26845561,6.92741113,275.9040715,rice
89,54,36,21.52429149,78.43437594,6.66576294,181.6785681,rice
89,54,38,24.51588066,83.5352163,6.68534642,230.4462359,rice
89,55,32,24.95132568,78.41861817,7.38474736,194.4602681,rice
89,55,43,23.40561085,77.43064408,7.42485054,161.59615614,rice
89,56,41,25.52785288,81.13834393,6.67073791,262.08433544,rice
89,57,36,24.71117534,87.93705354,6.44411925,203.27441529,rice
89,59,42,25.56242597,84.19981657,7.1829231,145.31100645,rice
89,62,38,19.9892105,80.17392835,7.07740272,277.35306192,rice
90,32,40,25.84873323,78.83537254,5.49930209,295.42161545,rice
90,34,43,23.81954451,82.98615648,6.15245893,309.13153399,rice
90,39,36,22.08473764,81.45831433,7.15388599,197.7641032,rice
90,40,37,24.79744645,79.18167118,5.45517478,236.93758423,rice
90,42,43,20.87974371,82.00274423,6.50298529,202.9355362,rice
90,44,38,23.83509503,83.88387074,7.47313438,241.2013513,rice
90,45,39,19.6930632,79.72211265,6.42456755,189.13104961,rice
90,46,42,23.97898217,81.45061596,7.50283396,250.0832336,rice
90,47,37,27.78296304,88.45074189,5.72322362,248.91112355,rice
90,49,41,28.01225169,85.53845987,5.49636288,309.67402251,rice
90,49,44,24.92593401,85.5454897,5.52313277,285.93454278,rice
90,54,34,24.68610771,83.4062035,5.89678775,300.10497867,rice
90,54,42,27.86291999,83.94523806,5.78570734,248.79377944,rice
90,56,35,28.7768924,80.57485561,7.35232601,247.55514356,rice
91,30,43,24.73678558,83.50757511,5.75781804,269.11598852,rice
91,32,35,25.28675582,83.2314371,6.15345345,219.22810179,rice
91,33,40,25.55602419,80.06092987,5.68369083,177.5921041,rice
91,35,38,24.8972823,80.52586088,6.13428721,183.6793207,rice
91,35,39,23.79391957,80.41817957,6.97085975,206.2611855,rice
91,36,45,24.44345477,82.45432595,5.95064758,267.9761948,rice
91,39,38,26.48007512,85.51607673,6.24880016,166.02401234,rice
91,43,33,23.27769391,84.19868172,7.8686328,250.25346077,rice
91,46,46,18.98267574,81.41481158,6.13587202,217.16226374,rice
91,47,43,19.88874335,82.66430346,5.98257997,199.07107235,rice
91,48,37,23.11871203,84.47182798,7.35755353,282.5276609,rice
91,49,43,25.14228386,85.49664042,6.20730973,184.52019043,rice
91,50,40,20.82477109,84.1341879,6.46239161,230.2242223,rice
91,51,43,20.97748924,80.16657164,6.1230066,256.46638262,rice
91,52,41,27.24990764,79.39223495,5.9495114,282.0813998,rice
91,53,40,26.52723513,81.41753846,5.38616779,264.6148697,rice
91,53,42,25.26715454,83.87173956,8.12625944,258.28208903,rice
91,54,34,24.10687651,77.10278512,6.5583388,229.26340589,rice
91,54,37,21.99195619,76.99738564,6.51380271,256.58872413,rice
91,56,37,23.43191632,80.56887849,6.36347221,269.5039162,rice
92,32,41,22.14026438,78.68576006,6.78878235,176.07274793,rice
92,35,40,22.17931888,80.33127223,6.35738937,200.0882787,rice
92,41,42,22.9715376,83.09471103,6.1291331,208.69503316,rice
92,43,32,22.80732221,84.24833407,5.19491127,273.64716878,rice
92,43,33,24.41975362,79.41819945,7.72876408,207.24893345,rice
92,46,43,22.1412601,80.46492374,6.95454101,162.32443933,rice
92,47,36,24.2894721,85.0612898,6.87102188,180.36951073,rice
92,54,37,25.50759665,83.10452098,5.58207694,287.63032094,rice
92,56,43,27.66798866,78.28658051,5.09037673,237.58745498,rice
92,60,32,25.35539922,85.35805669,6.83452178,300.42035537,rice
93,33,45,25.6838173,80.76030618,5.94983843,221.18576548,rice
93,34,40,24.47762723,81.48876669,6.25197092,261.41383309,rice
93,37,44,22.00773946,82.32344455,6.71240494,245.1534162,rice
93,42,41,23.10526148,86.24794084,7.76873363,235.27190696,rice
93,47,37,21.53346343,82.14004101,6.50034322,295.9248796,rice
93,48,45,24.27811621,77.34491534,7.49122986,289.73231404,rice
93,50,39,21.90893736,85.86701279,6.50959671,208.27870185,rice
93,53,38,26.92995077,81.91411159,7.06917223,290.6793783,rice
93,54,40,22.12456385,80.64059,7.3121942,276.57134108,rice
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,rice
93,56,38,21.42340672,84.45217776,5.33214726,201.9295921,rice
93,56,42,23.85724032,82.22572988,7.3827626,195.0948311,rice
93,57,37,23.17026402,82.14097086,6.58463884,309.29434117,rice
93,58,38,20.61521424,83.77345559,6.93240022,279.5451717,rice
93,59,43,26.399674,83.18018997,6.25368126,242.43514484,rice
93,59,47,25.55719745,79.58223932,6.59697941,280.65205819,rice
93,63,45,26.55442742,82.65522587,6.1546344,286.0440192,rice
94,32,43,24.47342099,85.48891159,5.55582266,236.15973069,rice
94,32,48,20.81567408,84.43876166,7.23884806,296.56184433,rice
94,35,48,23.64519207,79.27174058,7.15839534,289.45756574,rice
94,37,40,25.2874529,83.26715797,5.4391512,236.91281024,rice
94,39,38,20.76017333,79.75655909,6.57251533,171.85842069,rice
94,42,35,22.81146822,81.54136989,6.58339614,159.36827126,rice
94,43,42,25.69772894,77.26821086,7.88178772,272.26586614,rice
94,50,36,24.46960208,75.78932519,7.13630385,254.14333396,rice
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,rice
94,51,42,28.46353049,84.10726588,6.11378084,169.72693708,rice
94,53,35,24.0387234,81.12618402,7.3799866,224.89661301,rice
94,53,40,20.27774362,82.89408619,5.71862718,241.9741949,rice
94,62,45,28.34234494,87.29754872,5.82750125,275.36284753,rice
95,39,36,23.86330467,83.15250801,5.56139864,285.2493645,rice
95,39,46,24.55977509,80.81037074,6.38015316,248.26294826,rice
95,40,47,24.00397337,86.93244341,5.59873446,245.01175287,rice
95,45,41,22.66254934,81.78227701,7.83968209,190.46976666,rice
95,47,33,23.59506314,76.76452166,7.0377842,246.20533063,rice
95,48,35,21.61380052,85.71142878,6.22844733,259.13729607,rice
95,48,43,26.49752677,80.81935338,6.57147408,281.58281306,rice
95,49,39,28.86111896,83.78008119,6.94479997,261.90958677,rice
95,51,31,28.08471328,80.97806553,5.55227408,330.09367744,rice
95,51,33,20.350343,83.28495236,6.42835322,335.91306989,rice
95,52,36,26.22916897,83.83625819,5.54336024,286.5083725,rice
95,53,42,20.58640067,85.448189,4.68851184,251.53273294,rice
95,55,35,27.02577584,85.80032329,6.20939678,268.47595607,rice
95,55,42,26.79533926,82.1480873,5.95066056,193.3473987,rice
95,56,46,28.0481006,78.98048079,6.24458515,164.28257922,rice
96,36,33,25.418329,79.48678826,6.60872604,166.37332491,rice
96,36,39,24.82114534,82.13001994,5.27832622,264.92911176,rice
96,44,33,19.73454812,77.69576133,6.23070385,315.68909278,rice
96,52,35,24.93882551,79.63429427,7.01715985,285.76637298,rice
96,53,43,23.63534718,81.42715663,7.30697371,295.09891355,rice
96,54,33,28.03956203,81.34228027,6.14549276,320.38977138,rice
96,56,40,25.81166926,85.6849245,6.12946611,265.03099077,rice
97,36,45,22.2286982,81.85872947,6.9390835,278.0791793,rice
97,37,49,21.26443088,77.45909063,6.54688658,236.35075992,rice
97,41,34,25.95731798,81.14607448,6.35241463,158.8856354,rice
97,48,45,26.45294888,83.96338394,7.54491621,227.7291106,rice
97,50,41,24.52922681,80.54498576,7.07096,260.2634026,rice
97,52,37,20.89607958,82.08455867,5.7210736,248.1590883,rice
97,55,32,23.98371834,81.97447494,7.285575,167.25393556,rice
97,55,35,21.42567111,87.89108737,6.0110882,214.59400415,rice
97,59,42,22.46218575,87.52819826,6.57000143,297.32703689,rice
97,59,43,26.35927159,84.04403589,6.28650018,271.3586137,rice
97,62,40,19.51011189,79.98621018,6.44088011,278.9579191,rice
98,39,32,24.81933664,85.67709686,5.41053115,330.19088444,rice
98,47,37,23.48381344,81.33265073,7.37548285,224.0581164,rice
98,48,35,24.92606951,82.37432358,5.36821594,334.10665119,rice
98,51,37,19.77601047,82.45434721,6.4716167,259.98494576,rice
98,52,37,26.39502316,80.17074488,6.92220367,223.21567864,rice
98,53,38,20.26707606,81.63895217,5.01450727,270.4417274,rice
98,55,37,28.64712589,79.94884586,5.92724239,229.75159162,rice
99,39,42,22.40922851,86.02757655,6.74975225,322.90422221,rice
99,41,36,24.45802087,82.74835604,6.73865218,182.5616319,rice
99,50,35,23.71711035,79.73887385,7.75397716,197.8240124,rice
99,53,45,27.09782206,85.12496572,6.14951409,232.77001073,rice
99,54,37,21.14347496,80.33502926,5.59481963,198.6730942,rice
99,55,35,21.7238313,80.2389895,6.50169782,277.9626192,rice
99,56,31,26.87510101,83.2393714,6.11597631,317.26283892,rice
99,57,35,26.75754171,81.17734011,5.96037006,272.2999056,rice
99,59,43,26.82245524,86.77645313,6.4712692,222.60769573,rice
100,36,40,21.1862676,83.5264823,6.70913673,250.49826396,rice
100,39,48,21.53872617,85.57147487,6.89527486,260.7192421,rice
100,45,32,23.68270934,79.00450247,7.19634245,233.77195324,rice
100,45,32,22.56930354,78.46942781,7.56581112,257.71215,rice
100,50,37,21.04113146,81.79912883,4.89588055,247.36299497,rice
100,55,41,20.80110419,85.03058458,4.99259636,283.58847495,rice
100,58,38,21.80066364,84.48034141,6.18557137,255.25668999,rice
100,58,39,23.06137522,83.56891113,5.2555285,173.62091985,rice
100,60,42,27.87515732,81.09373246,6.12674507,242.24888754,rice
101,42,32,22.21082474,80.37328039,7.82543348,258.83337656,rice
101,48,44,24.86525472,84.29299883,7.51200006,279.72120316,rice
101,55,35,23.20282035,83.55285616,6.06112068,319.63744818,rice
101,55,41,19.29583138,84.2389609,6.08435115,177.35905155,rice
102,53,37,20.59444932,78.36545649,5.01929227,317.90826496,rice
76,14,49,27.30288384,85.03144176,6.36342444,9.75733303,watermelon
76,16,49,27.77820638,83.19273418,6.65561407,13.04021918,watermelon
76,17,50,26.81944644,84.73836778,6.93918918,86.1998808,watermelon
77,5,56,23.19311766,82.49229869,5.7251462,82.75239379,watermelon
77,9,59,23.35778853,84.04880776,6.35442203,16.30508274,watermelon
77,18,47,25.54860047,82.21001833,6.69214361,92.80805274,watermelon
77,21,49,25.58366944,85.65670567,7.21197579,79.95226215,watermelon
77,24,46,26.02099084,90.2211468,7.1893571,18.64675005,watermelon
77,28,58,25.23647041,84.28579463,5.9808606,63.32226239,watermelon
78,5,51,25.33081296,86.38684409,6.50513088,20.00977969,watermelon
78,10,55,24.31385417,88.31087489,5.89680515,4.54215424,watermelon
78,13,43,24.1514522,83.23099818,7.43422167,91.74762427,watermelon
78,13,48,23.88777886,79.49305578,7.33119128,46.6910785,watermelon
78,14,52,25.92814333,92.43344604,6.50543702,77.71332094,watermelon
78,17,53,25.91026849,86.88708781,6.70735851,20.5668681,watermelon
78,24,48,25.22370152,87.50344382,5.59417051,52.20940028,watermelon
78,26,52,27.83930819,88.82946419,5.97504065,2.05086692,watermelon
78,29,55,24.09146722,88.66437784,6.22108442,9.15291084,watermelon
78,30,52,24.93912722,91.47525592,6.96685312,23.16077118,watermelon
78,32,53,26.82017315,83.44560822,6.34417893,51.16771382,watermelon
79,11,52,26.62313254,89.33360281,6.55532726,34.00541128,watermelon
79,12,44,25.26440989,91.49684688,5.87884866,90.02873921,watermelon
79,12,48,26.99372264,93.96443499,6.41473131,77.73643923,watermelon
79,14,47,25.32499734,87.21006539,6.25617972,37.21237752,watermelon
79,15,43,28.62779879,87.99551602,6.90547935,98.77188391,watermelon
79,15,48,25.86524527,88.70833715,6.59717243,42.36179646,watermelon
79,15,50,27.14428431,86.28651195,7.04144513,49.44544788,watermelon
79,16,45,26.90859251,82.85044086,6.75094954,25.47981075,watermelon
